-0.448458,-0.0411705,1.20301,-0.584747,-0.676587,2.07294
-0.460405,-0.0738549,1.27792,-0.528894,-0.890083,1.92992
-0.475309,-0.0977873,1.30601,-0.515715,-0.980389,1.91844
-0.274129,-0.18524,1.25264,-0.339307,-0.623197,1.55261
-0.192173,-0.168238,1.20225,-0.268556,-0.457785,1.358
-0.179937,-0.159989,1.17287,-0.243777,-0.393223,1.34268
-0.144657,-0.141832,1.14492,-0.194113,-0.320012,1.2281
-0.138271,-0.138418,1.12918,-0.162784,-0.293085,1.20224
-0.113715,-0.130006,1.11735,-0.144849,-0.257042,1.11234
-0.112591,-0.13341,1.11067,-0.142592,-0.250974,1.11146
-0.107653,-0.121688,1.08624,-0.122472,-0.206681,1.09404
-0.0863811,-0.117245,1.08248,-0.101487,-0.18749,1.00009
-0.0839958,-0.100391,1.05267,-0.115168,-0.131535,1.01375
-0.0835099,-0.108238,1.05404,-0.0998801,-0.145278,0.99991
-0.06211,-0.0931254,1.04011,-0.0415554,-0.102386,0.868733
-0.0581229,-0.0800774,1.01883,0.0795429,-0.0692707,0.750086
-0.058277,-0.0759176,1.00632,0.0757959,-0.0522419,0.753318
-0.0581914,-0.0753472,0.998525,0.0709484,-0.0463039,0.758254
-0.0595031,-0.067428,0.981332,-0.0981442,-0.0183313,0.925569
-0.0577853,-0.0471625,0.952455,-0.0460995,0.0320306,0.873433
-0.0574125,-0.047983,0.947475,-0.0573099,0.030715,0.885177
-0.0561068,-0.0318686,0.924109,-0.0609274,0.0685074,0.888752
-0.0555147,-0.0207066,0.906444,-0.0502494,0.0940415,0.8779
-0.0233418,-0.0271711,0.930076,-0.147159,0.0918041,0.826448
-0.0231905,-0.0243456,0.92177,-0.139758,0.0972417,0.819132
-0.0213863,-0.0139586,0.906008,-0.157166,0.118198,0.837463
-0.0293605,0.0128532,0.864958,-0.226943,0.158758,0.985712
-0.0298643,0.0247224,0.8469,-0.182912,0.184659,0.940671
-0.0262743,0.0368888,0.831507,-0.219541,0.203526,0.978897
-0.0261795,0.0399931,0.82368,-0.215058,0.207204,0.974436
-0.0286908,0.0465986,0.810379,-0.160922,0.223349,0.918494
-0.027845,0.0585084,0.793757,-0.155413,0.245399,0.912864
-0.0270803,0.0710128,0.776602,-0.149422,0.268514,0.906646
-0.0270167,0.0787982,0.764171,-0.141536,0.281723,0.898489
-0.0268055,0.0829795,0.75575,-0.140238,0.286248,0.897252
-0.0299544,0.093446,0.73855,-0.0939603,0.311029,0.849063
-0.0129757,0.0955781,0.744187,-0.131521,0.319707,0.812627
-0.0129078,0.0997905,0.735956,-0.130034,0.323697,0.811112
-0.0229112,0.109672,0.714459,-0.0239498,0.362639,0.700757
-0.0227867,0.114115,0.706231,-0.0238436,0.366425,0.700741
0.0215136,0.0955861,0.759976,-0.140388,0.354717,0.589697
0.0178773,0.100637,0.747952,-0.103733,0.369511,0.551377
0.0195995,0.113089,0.73248,-0.114436,0.388859,0.562292
0.0180368,0.115924,0.725138,-0.101352,0.391488,0.548577
0.0300924,0.113638,0.737322,-0.13496,0.395732,0.503735
0.0255081,0.131168,0.709714,-0.0873529,0.447496,0.453882
0.0223112,0.141235,0.692754,-0.0614013,0.473316,0.42681
0.0223748,0.146799,0.684298,-0.0622725,0.477216,0.427543
0.022043,0.152421,0.675377,-0.0602144,0.482429,0.42526
0.0240841,0.163406,0.662493,-0.0737058,0.495285,0.438825
0.0190108,0.174601,0.642677,-0.0374399,0.528435,0.401487
0.0198365,0.182965,0.631885,-0.0428851,0.536991,0.406839
0.015693,0.193093,0.614454,-0.0163089,0.563787,0.379794
0.016593,0.201229,0.604099,-0.0221417,0.571124,0.385538
0.0151363,0.213811,0.586507,-0.0133133,0.596301,0.376558
0.0250322,0.206982,0.602278,-0.0359322,0.597645,0.317777
0.0262214,0.222215,0.584195,-0.0422209,0.62277,0.323641
0.0279027,0.227213,0.578639,-0.0529632,0.618661,0.334147
0.0246686,0.242012,0.556804,-0.0334917,0.654477,0.314457
0.0245318,0.247626,0.548764,-0.0333601,0.656898,0.314168
0.0230856,0.258057,0.53381,-0.0254948,0.675749,0.306242
0.0233262,0.264499,0.525199,-0.0273437,0.679212,0.307869
0.023199,0.270163,0.517102,-0.0272412,0.681641,0.307621
0.0225243,0.282423,0.500826,-0.0236435,0.702905,0.303872
0.0330954,0.284935,0.507602,-0.0546404,0.728158,0.249998
0.0329206,0.290778,0.499541,-0.054492,0.730368,0.249633
0.0322613,0.303466,0.482841,-0.05071,0.752742,0.245412
0.0320933,0.309371,0.474738,-0.0505838,0.754931,0.245076
0.0232211,0.314158,0.458867,-0.00659606,0.777469,0.204043
0.0230996,0.320137,0.450723,-0.00657808,0.779634,0.203898
0.020763,0.338914,0.425212,0.00408531,0.821647,0.194104
0.0206556,0.345024,0.417024,0.00407525,0.823726,0.19401
0.0322352,0.342771,0.431291,-0.037202,0.834306,0.14608
0.0320725,0.348941,0.423146,-0.0371439,0.836276,0.145824
