2.75869,-1.0237,-2.68646,1.59889,-0.297674,-1.79923
2.75062,-1.04565,-2.705,2.13618,-0.40973,-2.32303
2.74836,-1.05417,-2.705,2.27767,-0.483128,-2.44899
2.76412,-0.999742,-2.69514,1.80504,-0.296197,-1.98665
2.77069,-0.990699,-2.6479,1.18123,-0.288749,-1.37393
1,0,0,1,2.60867e-321,0
2.78207,-0.986313,-2.59543,0.715651,-0.349,-0.915357
2.78364,-0.986028,-2.5895,0.716955,-0.346019,-0.913978
2.78731,-0.992873,-2.55065,0.567121,-0.409412,-0.769004
2.78878,-0.993087,-2.54458,0.568407,-0.406069,-0.767454
2.79336,-0.996354,-2.51845,0.472538,-0.448096,-0.672176
2.79473,-0.997009,-2.51225,0.47379,-0.444636,-0.670434
2.79817,-1.01498,-2.45258,0.372719,-0.545712,-0.576157
2.79944,-1.01608,-2.44629,0.373919,-0.541729,-0.574162
2.79977,-1.03178,-2.4056,0.354384,-0.596591,-0.555987
1.47353e+164,-0.475291,-0.317135,6.92224e-310,1,0.369947
2.80701,-1.04351,-2.36045,0.284883,-0.654878,-0.485902
2.80816,-1.04517,-2.35401,0.285981,-0.650354,-0.483488
2.8093,-1.04696,-2.34752,0.287052,-0.645961,-0.480994
2.81313,-1.0795,-2.26581,0.234746,-0.764846,-0.438177
2.81419,-1.0815,-2.25934,0.235731,-0.759774,-0.435352
2.81819,-1.09763,-2.21687,0.204149,-0.81413,-0.406722
2.8192,-1.09988,-2.21037,0.205036,-0.808854,-0.403622
2.82058,-1.13063,-2.14329,0.191778,-0.888432,-0.390968
2.82156,-1.13294,-2.13681,0.192584,-0.882624,-0.387589
2.82254,-1.13533,-2.13032,0.193332,-0.876922,-0.384132
2.83292,-1.15419,-2.07426,0.125125,-0.952738,-0.332059
2.83381,-1.15678,-2.06781,0.125763,-0.946759,-0.328269
2.83734,-1.1987,-1.97846,0.10658,-1.04011,-0.31822
2.83821,-1.20129,-1.97211,0.107063,-1.03333,-0.314036
2.83907,-1.20394,-1.96577,0.107523,-1.02663,-0.309789
2.8415,-1.26376,-1.84498,0.0967699,-1.13599,-0.307867
2.84235,-1.26628,-1.83894,0.0969528,-1.12846,-0.303022
2.8459,-1.33021,-1.71102,0.0808574,-1.22954,-0.293458
2.84676,-1.33255,-1.70541,0.0807434,-1.22096,-0.288002
2.84701,-1.46942,-1.44634,0.0821132,-1.37152,-0.280616
2.85081,-1.4772,-1.42682,0.0648692,-1.37796,-0.261284
2.85177,-1.47866,-1.42305,0.0638817,-1.36768,-0.25455
