0.285327,48.9736,152.784,0.218371,38.9455,149.57
0.329091,53.1171,156.061,0.25738,42.7869,152.703
0.39554,59.2464,161.031,0.296432,45.281,156.506
0.448669,65.1988,164.586,0.324931,47.6797,158.728
0.53356,67.0922,158.056,0.414768,53.5324,167.283
0.561916,64.476,154.099,0.450206,56.9464,169.745
0.605021,59.2169,148.125,0.509159,61.9814,168.004
0.621111,56.7641,142.504,0.525056,63.7824,166.203
0.628901,54.1136,137.57,0.555652,62.0445,162.357
0.633069,45.3949,128.589,0.625398,53.5286,155.66
0.609703,41.9336,122.904,0.649459,50.5687,151.814
0.515196,33.7501,110.395,0.677144,45.0866,146.627
0.384867,27.4877,99.2351,0.690732,40.4611,141.64
0,0,0,0.68405,36.1479,134.724
0,0,0,0.660021,30.9386,127.843
0,0,0,0.605691,25.8937,119.749
0,0,0,0.551583,21.0064,113.923
0,0,0,0.458132,15.5111,105.808
0,0,0,0.267102,7.6656,91.8388
