6.90362e-310,-0.0244171,0.325217,-0.68085,0.00158404,0.0317209,-0.67111
0.000157907,-0.389166,-0.367727,-2.03119,-0.340506,1.07395,2.92558
0.547881,0.323193,-0.106512,-1.50544,-0.398903,1.24975,1.39355
0.504872,-0.106915,0.262139,-2.0944,-0.30371,1.28358,0.137166
0.540624,-0.0584051,0.174212,-2.03795,-0.32364,1.29444,0.0616163
-1.39738,-1.13249,-1.98742,1.91304,0.703519,-1.61525,2.00805
0.399769,0.506043,0.168846,-1.32978,-0.343056,1.48554,0.61528
0.325541,1.08295,-0.0840072,-0.349565,-0.221552,1.89233,0.996868
-2.50345,-1.55784,0.310359,-2.0944,0.680784,2.0944,3.05
-2.90258,-1.0046,-2.57715,-0.67256,-0.63912,1.97686,0.494302
-2.96706,-0.765387,-2.75843,-0.912474,-0.389043,2.0239,-0.409666
