0.52166,-1.33262,1.98121,-0.648593,2.09246,0
0.482749,-1.28046,1.91085,-0.630391,2.05355,0
0.448548,-1.22654,1.83479,-0.608248,2.01934,0
0.418369,-1.17093,1.75301,-0.582077,1.98917,0
0.391623,-1.11351,1.66526,-0.551756,1.96242,0
0.367813,-1.05403,1.57111,-0.517083,1.93861,0
0.346523,-0.992062,1.46979,-0.477724,1.91732,0
0.327404,-0.926973,1.36011,-0.433138,1.8982,0
0.31016,-0.857799,1.24025,-0.38245,1.88096,0
0.257954,-0.894216,1.30375,-0.409539,1.82875,0
0.27277,-0.96335,1.4218,-0.458447,1.84357,0
0.289285,-1.02904,1.53063,-0.501591,1.86008,0
0.307788,-1.09215,1.63183,-0.539676,1.87858,0
0.32863,-1.15331,1.72643,-0.57312,1.89943,0
0.35224,-1.21295,1.8151,-0.602155,1.92304,0
0.379143,-1.27135,1.89824,-0.626884,1.94994,0
0.409984,-1.32868,1.97601,-0.647332,1.98078,0
0.445554,-1.38494,2.04842,-0.663485,2.01635,0
0.361362,-1.43524,2.10972,-0.674483,1.93216,0
0.330536,-1.37431,2.03505,-0.66074,1.90133,0
0.304194,-1.31318,1.95537,-0.642191,1.87499,0
0.28149,-1.25171,1.8707,-0.618992,1.85229,0
0.261764,-1.18964,1.78089,-0.591247,1.83256,0
0.244496,-1.12662,1.68559,-0.558964,1.81529,0
0.229273,-1.06217,1.58418,-0.522014,1.80007,0
0.215767,-0.995656,1.47575,-0.480092,1.78656,0
0.203713,-0.926251,1.35888,-0.432626,1.77451,0
0.14762,-0.95405,1.40612,-0.45207,1.71842,0
0.15659,-1.02392,1.52227,-0.498354,1.72739,0
0.166688,-1.09139,1.63062,-0.539234,1.73748,0
0.178134,-1.15728,1.73244,-0.575163,1.74893,0
0.191206,-1.22225,1.8286,-0.606347,1.762,0
0.20626,-1.28686,1.91966,-0.6328,1.77706,0
0.22376,-1.35158,2.00597,-0.654387,1.79456,0
0.244312,-1.41683,2.08767,-0.670842,1.81511,0
0.268727,-1.48292,2.16472,-0.6818,1.83952,0
0.167686,-1.52709,2.2129,-0.685815,1.73848,0
0.151546,-1.45548,2.13344,-0.677963,1.72234,0
0.138161,-1.38598,2.04973,-0.663746,1.70896,0
0.126898,-1.31797,1.96178,-0.64381,1.69769,0
0.117298,-1.25081,1.86944,-0.618623,1.68809,0
0.109025,-1.1839,1.77236,-0.58847,1.67982,0
0.101826,-1.11656,1.67001,-0.553449,1.67262,0
0.0955063,-1.0481,1.56156,-0.513457,1.6663,0
0.0899166,-0.977665,1.4458,-0.468137,1.66071,0
0.030906,-0.997088,1.47812,-0.481032,1.6017,0
0.0328632,-1.06811,1.59369,-0.525577,1.60366,0
0.0350838,-1.13752,1.70235,-0.56483,1.60588,0
0.0376246,-1.20621,1.80527,-0.599061,1.60842,0
0.0405597,-1.27495,1.90323,-0.628282,1.61136,0
0.043988,-1.34451,1.99678,-0.652277,1.61478,0
