0.691,0.02,0.211757,-0.706563,0,0.70765,0.231532,0.944961,0.231176,-0.668702,0.327184,-0.667674
0.686,0.02,0.216767,-0.737392,0,0.675465,0.214987,0.947997,0.234697,-0.640339,0.31828,-0.699045
0.681,0.02,0.221405,-0.730726,0,0.682671,0.222526,0.945382,0.238191,-0.645385,0.325965,-0.690815
0.676,0.02,0.225928,-0.741416,0,0.671046,0.227671,0.940686,0.251546,-0.631243,0.339278,-0.69744
0.671,0.02,0.230387,-0.752902,0,0.658133,0.242588,0.929588,0.277519,-0.611793,0.3686,-0.699888
0.666,0.02,0.234551,-0.765329,0,0.643639,0.209054,0.945783,0.248578,-0.608743,0.324799,-0.723835
0.661,0.02,0.238657,-0.782069,0,0.623192,0.221119,0.934936,0.27749,-0.582645,0.354816,-0.731184
0.656,0.02,0.242653,-0.781045,0,0.624475,0.221828,0.934781,0.277445,-0.583748,0.355223,-0.730106
0.651,0.02,0.246274,-0.81255,0,0.582891,0.181413,0.950334,0.252891,-0.553941,0.311231,-0.772195
0.646,0.02,0.250061,-0.791686,0,0.610929,0.190582,0.950097,0.24697,-0.580442,0.311955,-0.752178
0.641,0.02,0.253655,-0.825644,0,0.564191,0.178823,0.948441,0.261692,-0.535102,0.316955,-0.783074
0.636,0.02,0.257026,-0.833769,0,0.552114,0.174758,0.948584,0.263909,-0.523727,0.316526,-0.790899
0.631,0.02,0.260292,-0.833762,0,0.552124,0.205658,0.928038,0.310565,-0.512392,0.372486,-0.773763
0.626,0.02,0.263603,-0.833762,0,0.552124,0.205658,0.928038,0.310565,-0.512392,0.372486,-0.773763
0.621,0.02,0.266716,-0.854702,0,0.51912,0.168636,0.945766,0.277649,-0.490965,0.324849,-0.808348
0.616,0.02,0.269783,-0.866119,0,0.499838,0.178814,0.93382,0.309849,-0.466758,0.357744,-0.808799
0.611,0.02,0.272708,-0.859501,0,0.511133,0.184678,0.932446,0.310547,-0.476604,0.361311,-0.801438
0.606,0.02,0.275583,-0.881071,0,0.472983,0.150477,0.948042,0.280307,-0.448408,0.318144,-0.835293
0.601,0.02,0.278267,-0.881071,0,0.472983,0.150477,0.948042,0.280307,-0.448408,0.318144,-0.835293
0.596,0.02,0.280991,-0.887388,0,0.461023,0.157956,0.939474,0.304038,-0.433119,0.342621,-0.833678
0.591,0.02,0.283586,-0.887754,0,0.460318,0.157616,0.939551,0.303974,-0.432493,0.342408,-0.834091
0.586,0.02,0.286148,-0.908758,0,0.417323,0.137276,0.944349,0.298932,-0.394099,0.328945,-0.858185
0.581,0.02,0.288445,-0.908758,0,0.417323,0.137276,0.944349,0.298932,-0.394099,0.328945,-0.858185
0.576,0.02,0.290759,-0.902597,0,0.430487,0.144999,0.941567,0.304017,-0.405333,0.336825,-0.849855
0.571,0.02,0.293056,-0.918836,0,0.39464,0.146648,0.928393,0.341439,-0.366381,0.371599,-0.853041
0.566,0.02,0.295203,-0.918851,0,0.394605,0.146632,0.928396,0.341438,-0.36635,0.371592,-0.853058
0.561,0.02,0.297343,-0.927976,0,0.372641,0.114982,0.951205,0.286336,-0.354458,0.30856,-0.882695
0.556,0.02,0.29929,-0.936391,0,0.350959,0.116147,0.943651,0.30989,-0.331183,0.330941,-0.883626
0.551,0.02,0.301155,-0.941095,0,0.338143,0.110588,0.945009,0.30778,-0.319548,0.327045,-0.889343
0.546,0.02,0.302933,-0.947042,0,0.321111,0.111443,0.937845,0.328676,-0.301152,0.347056,-0.888178
0.541,0.02,0.304574,-0.952697,0,0.30392,0.106224,0.936932,0.332979,-0.284753,0.349511,-0.892613
0.536,0.02,0.30613,-0.955169,0,0.296061,0.101354,0.939576,0.326993,-0.278172,0.342341,-0.897454
0.531,0.02,0.307725,-0.951191,0,0.308604,0.104702,0.940687,0.322717,-0.290299,0.339277,-0.894772
0.526,0.02,0.309347,-0.951191,0,0.308604,0.104702,0.940687,0.322717,-0.290299,0.339277,-0.894772
0.521,0.02,0.310781,-0.964967,0,0.262371,0.0849317,0.946157,0.312368,-0.248244,0.323709,-0.91301
0.516,0.02,0.31214,-0.964967,0,0.262371,0.0849317,0.946157,0.312368,-0.248244,0.323709,-0.91301
0.511,0.02,0.313489,-0.973034,0,0.230662,0.081423,0.935625,0.343477,-0.215813,0.352996,-0.910395
0.506,0.02,0.314674,-0.973034,0,0.230662,0.081423,0.935625,0.343477,-0.215813,0.352996,-0.910395
0.501,0.02,0.315869,-0.972536,0,0.232751,0.0823354,0.93534,0.344034,-0.217701,0.353749,-0.909652
0.496,0.02,0.317047,-0.980527,0,0.196384,0.0642089,0.94504,0.320588,-0.185591,0.326955,-0.926637
0.491,0.02,0.318021,-0.985835,0,0.167718,0.0591612,0.935721,0.347745,-0.156938,0.352741,-0.922466
0.486,0.02,0.318935,-0.982973,0,0.183751,0.0658692,0.933542,0.352365,-0.17154,0.358469,-0.917646
0.481,0.02,0.319822,-0.98616,0,0.165794,0.0652238,0.919366,0.387958,-0.152426,0.393402,-0.906643
0.476,0.02,0.320556,-0.989561,0,0.144117,0.0436226,0.953089,0.299529,-0.137356,0.302689,-0.94314
0.471,0.02,0.321274,-0.990029,0,0.140866,0.042554,0.95328,0.299077,-0.134284,0.302089,-0.943774
0.466,0.02,0.321867,-0.99165,0,0.12896,0.0485273,0.926498,0.373157,-0.119481,0.376299,-0.918762
0.461,0.02,0.322518,-0.99165,0,0.12896,0.0485273,0.926498,0.373157,-0.119481,0.376299,-0.918762
0.456,0.02,0.323108,-0.994907,0,0.100798,0.0385087,0.924146,0.380093,-0.093152,0.382039,-0.91944
0.451,0.02,0.323615,-0.994907,0,0.100798,0.0385087,0.924146,0.380093,-0.093152,0.382039,-0.91944
0.446,0.02,0.324106,-0.996674,0,0.0814905,0.032355,0.917801,0.39572,-0.0747921,0.39704,-0.914749
0.441,0.02,0.324511,-0.997439,0,0.0715291,0.0238709,0.942671,0.332868,-0.0674284,0.333722,-0.940257
0.436,0.02,0.32487,-0.997439,0,0.0715291,0.0238709,0.942671,0.332868,-0.0674284,0.333722,-0.940257
0.431,0.02,0.325127,-0.998781,0,0.0493525,0.0160724,0.945485,0.325268,-0.0466621,0.325664,-0.944333
0.426,0.02,0.325374,-0.998781,0,0.0493525,0.0160724,0.945485,0.325268,-0.0466621,0.325664,-0.944333
0.421,0.02,0.325602,-0.998917,0,0.0465362,0.0148736,0.947548,0.319266,-0.0440953,0.319612,-0.946522
0.416,0.02,0.325835,-0.998917,0,0.0465362,0.0148736,0.947548,0.319266,-0.0440953,0.319612,-0.946522
0.411,0.02,0.325879,-0.999966,0,-0.00828189,-0.00255831,0.951093,0.308893,0.00787685,0.308904,-0.951061
0.406,0.02,0.325838,-0.999966,0,-0.00828189,-0.00255831,0.951093,0.308893,0.00787685,0.308904,-0.951061
0.401,0.02,0.325831,-1,0,0.000362123,0.000109579,0.953117,0.302601,-0.000345146,0.302601,-0.953117
0.396,0.02,0.325828,-0.998735,0,-0.0502786,-0.0154316,0.951734,0.306534,0.0478519,0.306923,-0.950531
0.391,0.02,0.325541,-0.99796,0,-0.0638353,-0.0268667,0.907118,0.420018,0.0579061,0.420876,-0.905268
0.386,0.02,0.325197,-0.996462,0,-0.0840443,-0.0329721,0.91983,0.39093,0.0773064,0.392318,-0.916575
0.381,0.02,0.324775,-0.996462,0,-0.0840443,-0.0329721,0.91983,0.39093,0.0773064,0.392318,-0.916575
0.376,0.02,0.324355,-0.997215,0,-0.0745766,-0.0286255,0.923399,0.382772,0.068864,0.38384,-0.920828
0.371,0.02,0.32385,-0.994862,0,-0.101237,-0.0387088,0.924013,0.380396,0.093544,0.38236,-0.919266
0.366,0.02,0.323329,-0.991611,0,-0.129255,-0.0501143,0.921779,0.384464,0.119145,0.387716,-0.914046
0.361,0.02,0.322649,-0.989425,0,-0.145044,-0.0537131,0.928903,0.366406,0.134732,0.370322,-0.91908
0.356,0.02,0.32192,-0.990027,0,-0.14088,-0.0520365,0.929283,0.365685,0.130917,0.369369,-0.920015
0.351,0.02,0.321208,-0.990027,0,-0.14088,-0.0520365,0.929283,0.365685,0.130917,0.369369,-0.920015
0.346,0.02,0.320427,-0.985123,0,-0.171853,-0.0635268,0.929168,0.364158,0.15968,0.369658,-0.915344
0.341,0.02,0.319554,-0.985123,0,-0.171853,-0.0635268,0.929168,0.364158,0.15968,0.369658,-0.915344
0.336,0.02,0.318551,-0.980857,0,-0.194732,-0.0664001,0.94007,0.334455,0.183062,0.340982,-0.922074
0.331,0.02,0.31755,-0.977822,0,-0.209438,-0.069633,0.943112,0.325103,0.197523,0.332476,-0.922195
0.326,0.02,0.316308,-0.967839,0,-0.251572,-0.0990484,0.919231,0.381056,0.231252,0.393719,-0.889667
0.321,0.02,0.315067,-0.971909,0,-0.235357,-0.0921993,0.920075,0.380738,0.216546,0.391742,-0.894229
0.316,0.02,0.313807,-0.969241,0,-0.246112,-0.0941652,0.92391,0.370842,0.227386,0.382611,-0.895491
0.311,0.02,0.312491,-0.966926,0,-0.255056,-0.0981521,0.922989,0.372098,0.235414,0.384826,-0.892463
0.306,0.02,0.311073,-0.959313,0,-0.282343,-0.101266,0.933468,0.344069,0.263558,0.358662,-0.895488
0.301,0.02,0.309595,-0.953044,0,-0.302832,-0.130315,0.902676,0.410115,0.273359,0.430321,-0.86029
0.296,0.02,0.307965,-0.948435,0,-0.316973,-0.125139,0.91877,0.374436,0.291225,0.394794,-0.871393
0.291,0.02,0.306307,-0.951573,0,-0.307422,-0.121443,0.918665,0.375907,0.282418,0.395038,-0.874177
0.286,0.02,0.304635,-0.942759,0,-0.333475,-0.119183,0.933952,0.336939,0.311449,0.357397,-0.880492
0.281,0.02,0.302774,-0.936453,0,-0.350792,-0.126447,0.932775,0.337554,0.32721,0.36046,-0.8735
0.276,0.02,0.300828,-0.927468,0,-0.373903,-0.155531,0.90938,0.385795,0.34002,0.415966,-0.843421
0.271,0.02,0.298812,-0.927468,0,-0.373903,-0.155531,0.90938,0.385795,0.34002,0.415966,-0.843421
0.266,0.02,0.296842,-0.924795,0,-0.380465,-0.145854,0.9236,0.354528,0.351397,0.383358,-0.854141
0.261,0.02,0.294786,-0.924943,0,-0.380106,-0.14568,0.92364,0.354495,0.351081,0.383262,-0.854314
0.256,0.02,0.292686,-0.91673,0,-0.399508,-0.142698,0.934034,0.327441,0.373154,0.357184,-0.856257
0.251,0.02,0.290425,-0.908201,0,-0.418535,-0.168295,0.915593,0.365193,0.383208,0.402106,-0.831542
0.246,0.02,0.288149,-0.911469,0,-0.411368,-0.164963,0.916073,0.365509,0.376843,0.401011,-0.834973
0.241,0.02,0.285758,-0.902292,0,-0.431125,-0.159984,0.928599,0.334828,0.400342,0.371086,-0.837867
0.236,0.02,0.283369,-0.902292,0,-0.431125,-0.159984,0.928599,0.334828,0.400342,0.371086,-0.837867
0.231,0.02,0.280818,-0.882691,0,-0.469955,-0.184996,0.919262,0.347468,0.432011,0.393647,-0.811424
0.226,0.02,0.278153,-0.874464,0,-0.485091,-0.18695,0.922753,0.337011,0.447619,0.385392,-0.806914
0.221,0.02,0.275423,-0.879476,0,-0.475943,-0.182021,0.923979,0.336349,0.439762,0.382442,-0.812618
0.216,0.02,0.272672,-0.871202,0,-0.490925,-0.210094,0.9038,0.372835,0.443698,0.427955,-0.787392
0.211,0.02,0.269679,-0.852205,0,-0.523209,-0.199871,0.924158,0.32555,0.483528,0.38201,-0.787572
0.206,0.02,0.266667,-0.85855,0,-0.51273,-0.196287,0.92382,0.328676,0.47367,0.382826,-0.793146
0.201,0.02,0.263444,-0.810712,0,-0.585445,-0.226888,0.92185,0.31419,0.539692,0.387548,-0.747355
0.196,0.02,0.259886,-0.842638,0,-0.538481,-0.20471,0.92492,0.320339,0.498052,0.380162,-0.779372
0.191,0.02,0.256515,-0.817336,0,-0.576162,-0.201842,0.93663,0.28633,0.53965,0.350321,-0.765541
0.186,0.02,0.252807,-0.811641,0,-0.584157,-0.224819,0.922974,0.312369,0.539162,0.384861,-0.749124
0.181,0.02,0.249096,-0.788556,0,-0.614963,-0.205661,0.942421,0.263716,0.579554,0.334429,-0.743152
0.176,0.02,0.245205,-0.774439,0,-0.632649,-0.249316,0.919075,0.305192,0.581452,0.394082,-0.711767
0.171,0.02,0.241203,-0.767262,0,-0.641334,-0.224516,0.936721,0.2686,0.600751,0.350076,-0.71871
0.166,0.02,0.237162,-0.790759,0,-0.612128,-0.214188,0.936785,0.276692,0.573432,0.349907,-0.740771
0.161,0.02,0.233115,-0.759001,0,-0.651089,-0.210553,0.946267,0.24545,0.616104,0.323386,-0.718218
0.156,0.02,0.228808,-0.755216,0,-0.655476,-0.212217,0.946139,0.244508,0.620172,0.32376,-0.714539
0.151,0.02,0.22436,-0.73907,0,-0.673628,-0.227927,0.941018,0.25007,0.633896,0.338358,-0.695478
0.146,0.02,0.219748,-0.733869,0,-0.679291,-0.223744,0.944198,0.241721,0.641385,0.329379,-0.692918
0.141,0.02,0.215015,-0.733046,0,-0.680179,-0.241095,0.935072,0.259833,0.636017,0.354457,-0.685451
0.136,0.02,0.210289,-0.714005,0,-0.70014,-0.214322,0.951995,0.218566,0.66653,0.306113,-0.67973
0.131,0.02,0.205476,-0.707079,0,-0.707134,-0.251268,0.93474,0.251248,0.660987,0.355333,-0.660935
