0.384,-0.086,0.103,-0.349,0.267,-0.898,0.607,0.795,0.0,0.714,-0.545,-0.44
0.378,-0.082,0.09,-0.435,0.332,-0.837,0.607,0.795,0.0,0.665,-0.508,-0.547
0.371,-0.076,0.078,-0.514,0.393,-0.763,0.607,0.795,0.0,0.606,-0.463,-0.646
0.362,-0.07,0.068,-0.585,0.447,-0.677,0.607,0.795,0.0,0.538,-0.411,-0.736
0.353,-0.063,0.058,-0.647,0.494,-0.581,0.607,0.795,0.0,0.462,-0.353,-0.814
0.343,-0.055,0.05,-0.699,0.534,-0.476,0.607,0.795,0.0,0.378,-0.289,-0.88
0.333,-0.047,0.044,-0.74,0.566,-0.363,0.607,0.794,0.0,0.289,-0.221,-0.932
0.321,-0.039,0.04,-0.77,0.589,-0.245,0.607,0.794,0.0,0.195,-0.149,-0.969
0.31,-0.03,0.037,-0.788,0.603,-0.124,0.607,0.794,0.0,0.098,-0.075,-0.992
0.282,-0.039,0.036,-0.688,0.726,0.0,0.726,0.688,-0.0,-0.0,0.0,-1.0
0.292,-0.049,0.037,-0.683,0.72,-0.124,0.726,0.688,-0.0,0.085,-0.09,-0.992
0.302,-0.06,0.04,-0.667,0.704,-0.245,0.726,0.688,-0.0,0.169,-0.178,-0.969
0.312,-0.07,0.044,-0.641,0.676,-0.363,0.726,0.688,-0.0,0.25,-0.264,-0.932
0.321,-0.08,0.05,-0.605,0.638,-0.476,0.726,0.688,-0.0,0.327,-0.345,-0.88
0.33,-0.089,0.058,-0.56,0.591,-0.581,0.726,0.688,-0.0,0.4,-0.421,-0.814
0.337,-0.098,0.068,-0.506,0.534,-0.677,0.726,0.688,-0.0,0.466,-0.491,-0.736
0.345,-0.105,0.078,-0.445,0.469,-0.763,0.726,0.688,-0.0,0.525,-0.554,-0.647
0.351,-0.111,0.09,-0.377,0.397,-0.837,0.726,0.688,-0.0,0.576,-0.607,-0.548
0.328,-0.14,0.103,-0.266,0.352,-0.898,0.798,0.602,-0.0,0.54,-0.717,-0.441
0.324,-0.134,0.09,-0.33,0.438,-0.836,0.798,0.602,-0.0,0.504,-0.668,-0.548
0.318,-0.127,0.078,-0.39,0.517,-0.762,0.798,0.602,-0.0,0.459,-0.608,-0.647
0.312,-0.119,0.068,-0.444,0.588,-0.676,0.798,0.602,-0.0,0.407,-0.54,-0.737
0.305,-0.11,0.058,-0.49,0.65,-0.58,0.798,0.602,-0.0,0.349,-0.463,-0.814
0.297,-0.1,0.05,-0.53,0.702,-0.475,0.798,0.602,-0.0,0.286,-0.379,-0.88
0.289,-0.089,0.044,-0.561,0.744,-0.363,0.798,0.602,-0.0,0.219,-0.29,-0.932
0.281,-0.078,0.04,-0.584,0.774,-0.245,0.798,0.602,-0.0,0.148,-0.196,-0.97
0.272,-0.066,0.037,-0.598,0.792,-0.123,0.798,0.602,-0.0,0.074,-0.099,-0.992
0.251,-0.08,0.037,-0.524,0.842,-0.123,0.849,0.528,-0.0,0.065,-0.105,-0.992
0.259,-0.093,0.04,-0.512,0.823,-0.245,0.849,0.528,0.0,0.129,-0.208,-0.97
0.266,-0.105,0.044,-0.493,0.791,-0.362,0.849,0.528,0.0,0.192,-0.308,-0.932
0.273,-0.116,0.05,-0.465,0.747,-0.475,0.849,0.528,0.0,0.251,-0.403,-0.88
0.28,-0.127,0.058,-0.431,0.692,-0.58,0.849,0.528,0.0,0.306,-0.492,-0.815
0.286,-0.137,0.068,-0.39,0.626,-0.676,0.849,0.528,0.0,0.357,-0.574,-0.737
0.291,-0.145,0.078,-0.343,0.55,-0.761,0.849,0.528,0.0,0.402,-0.646,-0.648
0.296,-0.153,0.09,-0.29,0.466,-0.836,0.849,0.528,0.0,0.442,-0.709,-0.549
0.3,-0.159,0.103,-0.234,0.375,-0.897,0.849,0.528,0.0,0.474,-0.762,-0.442
0.268,-0.169,0.09,-0.255,0.488,-0.835,0.886,0.463,-0.0,0.387,-0.74,-0.55
0.264,-0.161,0.078,-0.3,0.575,-0.761,0.886,0.463,-0.0,0.352,-0.674,-0.649
0.26,-0.152,0.067,-0.341,0.654,-0.675,0.886,0.463,-0.0,0.313,-0.598,-0.738
0.254,-0.141,0.058,-0.377,0.723,-0.579,0.886,0.463,-0.0,0.268,-0.513,-0.815
0.248,-0.13,0.05,-0.408,0.78,-0.474,0.886,0.463,-0.0,0.22,-0.42,-0.88
0.242,-0.118,0.044,-0.431,0.826,-0.362,0.886,0.463,0.0,0.168,-0.321,-0.932
0.236,-0.106,0.04,-0.449,0.86,-0.245,0.886,0.463,0.0,0.113,-0.217,-0.97
0.229,-0.093,0.037,-0.459,0.88,-0.123,0.886,0.463,0.0,0.057,-0.109,-0.992
0.222,-0.08,0.036,-0.463,0.886,0.0,0.886,0.463,-0.0,-0.0,0.0,-1.0
0.206,-0.104,0.037,-0.4,0.908,-0.123,0.915,0.403,-0.0,0.05,-0.113,-0.992
0.212,-0.117,0.04,-0.391,0.887,-0.244,0.915,0.403,-0.0,0.098,-0.224,-0.97
0.218,-0.13,0.044,-0.376,0.853,-0.362,0.915,0.403,-0.0,0.146,-0.331,-0.932
0.223,-0.142,0.05,-0.355,0.806,-0.474,0.915,0.403,-0.0,0.191,-0.434,-0.881
0.228,-0.154,0.058,-0.329,0.746,-0.579,0.915,0.403,-0.0,0.233,-0.53,-0.816
0.233,-0.164,0.067,-0.298,0.676,-0.675,0.915,0.403,-0.0,0.272,-0.617,-0.738
0.237,-0.174,0.078,-0.262,0.594,-0.76,0.915,0.403,-0.0,0.307,-0.696,-0.649
0.241,-0.182,0.09,-0.222,0.504,-0.835,0.915,0.403,-0.0,0.336,-0.764,-0.551
0.213,-0.193,0.09,-0.192,0.517,-0.834,0.938,0.348,-0.0,0.29,-0.782,-0.552
0.21,-0.185,0.078,-0.226,0.609,-0.76,0.938,0.348,-0.0,0.264,-0.713,-0.65
0.206,-0.175,0.067,-0.257,0.692,-0.674,0.938,0.348,-0.0,0.234,-0.632,-0.739
0.202,-0.164,0.058,-0.284,0.765,-0.578,0.938,0.348,-0.0,0.201,-0.542,-0.816
0.198,-0.153,0.05,-0.306,0.826,-0.473,0.938,0.348,-0.0,0.165,-0.444,-0.881
0.193,-0.14,0.044,-0.324,0.874,-0.362,0.938,0.348,-0.0,0.126,-0.339,-0.932
0.188,-0.127,0.04,-0.337,0.909,-0.244,0.938,0.348,-0.0,0.085,-0.229,-0.97
0.183,-0.113,0.037,-0.345,0.931,-0.123,0.938,0.348,-0.0,0.043,-0.115,-0.992
0.155,-0.107,0.036,-0.296,0.955,-0.0,0.955,0.296,-0.0,0.0,-0.0,-1.0
0.159,-0.121,0.037,-0.293,0.948,-0.123,0.955,0.296,0.0,0.036,-0.117,-0.992
0.164,-0.135,0.04,-0.287,0.926,-0.244,0.955,0.296,0.0,0.072,-0.233,-0.97
0.168,-0.149,0.044,-0.276,0.891,-0.361,0.955,0.296,0.0,0.107,-0.345,-0.932
0.172,-0.161,0.05,-0.26,0.842,-0.473,0.955,0.296,0.0,0.14,-0.452,-0.881
0.175,-0.173,0.058,-0.241,0.78,-0.578,0.955,0.296,0.0,0.171,-0.552,-0.816
0.179,-0.184,0.067,-0.218,0.706,-0.674,0.955,0.296,0.0,0.199,-0.644,-0.739
0.182,-0.194,0.078,-0.192,0.621,-0.76,0.955,0.296,0.0,0.224,-0.726,-0.65
0.185,-0.203,0.09,-0.163,0.527,-0.834,0.955,0.296,0.0,0.246,-0.797,-0.552
0.187,-0.21,0.103,-0.132,0.426,-0.895,0.955,0.296,0.0,0.265,-0.855,-0.445
0.158,-0.218,0.102,-0.11,0.432,-0.895,0.969,0.246,0.0,0.221,-0.867,-0.446
0.156,-0.211,0.09,-0.136,0.535,-0.833,0.969,0.246,0.0,0.205,-0.808,-0.553
0.154,-0.202,0.078,-0.16,0.631,-0.759,0.969,0.246,0.0,0.187,-0.736,-0.651
0.152,-0.192,0.067,-0.182,0.716,-0.674,0.969,0.246,0.0,0.166,-0.653,-0.739
0.149,-0.181,0.058,-0.201,0.791,-0.578,0.969,0.246,0.0,0.142,-0.56,-0.816
0.146,-0.169,0.05,-0.217,0.854,-0.473,0.969,0.246,0.0,0.117,-0.458,-0.881
0.142,-0.156,0.044,-0.23,0.904,-0.361,0.969,0.246,0.0,0.089,-0.35,-0.933
0.139,-0.142,0.04,-0.239,0.94,-0.244,0.969,0.246,0.0,0.06,-0.236,-0.97
0.135,-0.128,0.037,-0.244,0.962,-0.123,0.969,0.246,0.0,0.03,-0.119,-0.992
0.111,-0.134,0.037,-0.198,0.973,-0.123,0.98,0.199,-0.0,0.024,-0.12,-0.992
0.114,-0.148,0.04,-0.193,0.95,-0.244,0.98,0.199,-0.0,0.049,-0.239,-0.97
0.117,-0.162,0.044,-0.186,0.914,-0.361,0.98,0.199,-0.0,0.072,-0.354,-0.933
0.119,-0.175,0.05,-0.176,0.863,-0.473,0.98,0.199,-0.0,0.094,-0.463,-0.881
0.122,-0.187,0.058,-0.163,0.8,-0.577,0.98,0.199,-0.0,0.115,-0.566,-0.816
0.124,-0.198,0.067,-0.147,0.724,-0.673,0.98,0.199,-0.0,0.134,-0.66,-0.739
0.126,-0.208,0.078,-0.13,0.638,-0.759,0.98,0.199,-0.0,0.151,-0.744,-0.651
0.128,-0.217,0.09,-0.11,0.542,-0.833,0.98,0.199,-0.0,0.166,-0.817,-0.553
0.1,-0.222,0.09,-0.085,0.547,-0.833,0.988,0.154,-0.0,0.128,-0.823,-0.553
0.098,-0.213,0.078,-0.1,0.644,-0.759,0.988,0.154,-0.0,0.117,-0.75,-0.651
0.097,-0.203,0.067,-0.114,0.731,-0.673,0.988,0.154,-0.0,0.103,-0.665,-0.74
0.095,-0.192,0.058,-0.125,0.807,-0.577,0.988,0.154,-0.0,0.089,-0.57,-0.817
0.093,-0.179,0.05,-0.135,0.871,-0.473,0.988,0.154,-0.0,0.073,-0.467,-0.881
0.091,-0.166,0.044,-0.143,0.922,-0.361,0.988,0.154,-0.0,0.055,-0.357,-0.933
0.089,-0.152,0.04,-0.149,0.958,-0.244,0.988,0.154,-0.0,0.037,-0.241,-0.97
0.087,-0.138,0.037,-0.152,0.981,-0.123,0.988,0.154,-0.0,0.019,-0.121,-0.992
0.062,-0.141,0.037,-0.108,0.987,-0.123,0.994,0.109,-0.0,0.013,-0.122,-0.992
0.063,-0.156,0.04,-0.106,0.964,-0.244,0.994,0.109,-0.0,0.027,-0.242,-0.97
0.065,-0.17,0.044,-0.101,0.927,-0.361,0.994,0.109,-0.0,0.039,-0.359,-0.933
0.066,-0.183,0.05,-0.096,0.876,-0.473,0.994,0.109,-0.0,0.051,-0.47,-0.881
0.068,-0.195,0.058,-0.089,0.812,-0.577,0.994,0.109,-0.0,0.063,-0.574,-0.817
0.069,-0.207,0.067,-0.08,0.735,-0.673,0.994,0.109,-0.0,0.073,-0.669,-0.74
0.07,-0.217,0.078,-0.071,0.648,-0.759,0.994,0.109,-0.0,0.083,-0.754,-0.651
0.071,-0.226,0.09,-0.06,0.55,-0.833,0.994,0.109,-0.0,0.091,-0.828,-0.553
0.072,-0.233,0.102,-0.049,0.444,-0.895,0.994,0.109,-0.0,0.097,-0.889,-0.447
0.043,-0.228,0.09,-0.036,0.552,-0.833,0.998,0.065,0.0,0.054,-0.831,-0.554
0.042,-0.219,0.078,-0.042,0.65,-0.759,0.998,0.065,0.0,0.049,-0.757,-0.652
0.041,-0.209,0.067,-0.048,0.738,-0.673,0.998,0.065,0.0,0.044,-0.672,-0.74
0.041,-0.198,0.058,-0.053,0.815,-0.577,0.998,0.065,0.0,0.038,-0.576,-0.817
0.04,-0.185,0.05,-0.057,0.879,-0.472,0.998,0.065,0.0,0.031,-0.471,-0.881
0.039,-0.172,0.044,-0.061,0.931,-0.361,0.998,0.065,0.0,0.023,-0.36,-0.933
0.038,-0.158,0.04,-0.063,0.968,-0.244,0.998,0.065,0.0,0.016,-0.243,-0.97
0.037,-0.143,0.037,-0.065,0.99,-0.123,0.998,0.065,0.0,0.008,-0.122,-0.992
0.036,-0.129,0.036,-0.065,0.998,-0.0,0.998,0.065,0.0,0.0,-0.0,-1.0
0.012,-0.13,0.036,-0.022,1.0,-0.0,1.0,0.022,0.0,0.0,-0.0,-1.0
0.012,-0.144,0.037,-0.021,0.992,-0.123,1.0,0.022,0.0,0.003,-0.123,-0.992
